"x"
0.001
0.322
0.482
0.346
0.876
0.344
0.1
0.903
0.303
0.528
0.057
0.885
0.177
0.509
0.377
0.514
0.737
0.835
0.503
0.446
0.464
0.576
0.14
0.89
0.379
0.457
0.576
0.784
0.413
0.209
0.57
0.071
0.259
0.779
0.732
0.541
0.388
0.543
0.631
0.634
0.862
0.61
0.771
0.867
0.115
0.18
0.551
0.058
0.585
0.059
0.24
0.285
0.207
0.193
0.248
0.92
0.384
0.383
0.006
0.839
0.513
0.633
0.868
0.185
0.056
0.532
0.121
0.014
0.842
0.127
0.312
0.102
0.096
0.292
0.13
0.003
0.53
0.059
0.26
0.442
0.247
0.351
0.897
0.687
0.392
0.395
0.492
0.075
0.048
0.309
0.031
0.499
0.764
0.786
0.413
0.415
0.276
0.085
0.415
0.375
0.171
0.414
0.547
0.935
0.489
0.322
0.551
0.738
0.041
0.705
0.518
0.287
0.158
0.591
0.224
0.52
0.175
0.14
0.346
0.647
0.077
0.521
0.831
0.786
0.588
0.295
0.42
0.602
0.757
0.722
0.941
0.467
0.523
0.97
0.789
0.583
0.007
0.604
0.492
0.667
0.107
0.53
0.903
0.494
0.644
0.627
0.876
0.308
0.429
0.68
0.78
0.396
0.085
0.664
0.245
0.685
0.927
0.137
0.012
0.176
0.647
0.946
0.266
0.495
0.144
0.763
0.187
0.39
0.457
0.035
0.212
0.115
0.042
0.706
0.133
0.799
0.704
0.533
0.488
0.329
0.608
0.044
0.281
0.149
0.752
0.22
0.546
0.145
0.344
0.539
0.783
0.188
0.422
0.436
0.821
0.655
0.562
0.919
0.767
0.103
0.878
0.974
0.621
0.803
0.267
0.964
0.578
0.272
0.735
0.342
0.913
0.079
0.752
0.835
0.372
0.426
0.517
0.196
0.678
0.207
0.744
0.794
0.248
0.895
0.186
0.97
0.98
0.73
0.52
0.906
0.586
0.832
0.593
0.602
0.148
0.628
0.438
0.099
0.816
0.506
0.233
0.597
0.293
0.326
0.632
0.148
0.413
0.365
0.812
0.705
0.759
0.209
0.676
0.339
0.486
0.806
0.299
0.31
0.08
0.894
0.673
0.22
0.537
0.311
0.137
0.11
0.073
0.825
0.987
0.901
0.434
0.342
0.053
0.994
0.295
0.298
0.974
0.609
0.719
0.853
0.024
0.069
0.261
0.084
0.788
0.834
0.92
0.543
0.32
0.382
0.014
0.863
0.287
0.633
0.113
0.311
0.05
0.545
0.392
0.39
0.657
0.552
0.708
0.148
0.519
0.112
0.35
0.635
0.066
0.186
0.222
0.876
0.657
0.932
0.318
0.632
0.304
0.614
0.336
0.72
0.709
0.038
0.886
0.596
0.526
0.425
0
0.441
0.604
0.892
0.751
0.634
0.318
0.545
0.777
0.037
0.913
0.6
0.832
0.065
0.175
0.516
0.385
0.991
0.005
0.763
0.31
0.393
0.35
0.745
0.648
0.832
0.357
0.612
0.134
0.692
0.93
0.393
0.041
0.427
0.624
0.502
0.808
0.872
0.979
0.068
0.398
0.513
0.49
0.56
0.742
0.692
0.871
0.608
0.688
0.459
0.835
0.388
0.804
0.227
0.179
0.634
0.585
0.71
0.305
0.061
0.863
0.803
0.792
0.088
0.202
0.449
0.401
0.303
0.728
0.234
0.26
0.689
0.839
0.88
0.178
0.909
0.179
0.23
0.327
0.637
0.027
0.818
0.065
0.124
0.033
0.22
0.055
0.511
0.598
0.475
0.664
0.886
0.63
0.75
0.148
0.484
0.433
0.523
0.923
0.031
0.327
0.269
0.377
0.044
0.22
0.15
0.144
0.335
0.572
0.217
0.965
0.276
0.048
0.074
0.404
0.754
0.746
0.884
0.32
0.116
0.001
0.993
0.289
0.271
0.019
0.257
0.293
0.238
0.472
0.818
0.506
0.337
0.595
0.188
0.127
0.182
0.893
0.616
0.489
0.011
0.356
0.484
0.033
0.25
0.085
0.885
0.279
0.737
0.812
0.614
0.265
0.43
0.499
0.466
0.215
0.931
0.437
0.986
0.854
0.142
0.119
0.971
0.389
0.725
0.632
0.488
0.519
0.622
0.391
0.34
0.041
0.267
0.157
0.692
0.381
0.776
0.991
0.528
0.13
0.863
0.082
0.386
0.31
0.038
0.358
0.68
0.519
0.483
0.295
0.224
0.189
0.493
0.133
0.398
0.95
0.122
0.63
0.633
0.016
0.719
0.174
0.711
0.983
0.528
0.277
0.668
0.409
0.508
0.201
0.217
0.014
0.277
0.08
0.117
0.512
0.216
0.713
0.262
0.373
0.304
0.217
0.926
0.717
0.419
0.753
0.693
0.2
0.431
0.441
0.885
0.722
0.882
0.173
0.266
0.846
0.166
0.329
0.88
0.09
0.314
0.083
0.248
0.529
0.004
0.161
0.376
0.62
0.534
0.859
0.109
0.135
0.8
0.41
0.595
0.737
0.168
0.011
0.341
0.276
0.783
0.546
0.219
0.695
0.64
0.771
0.822
0.508
0.348
0.381
0.527
0.229
0.287
0.616
0.051
0.346
0.569
0.104
0.524
0.327
0.796
0.197
0.455
0.582
0.377
0.77
0.401
0.258
0.311
0.262
0.358
0.267
0.153
0.266
0.308
0.65
0.079
0.074
0.136
0.106
0.725
0.653
0.377
0.113
0.288
0.45
0.369
0.615
0.205
0.114
0.402
0.856
0.151
0.295
0.121
0.451
0.44
0.144
0.458
0.482
0.479
0.207
0.795
0.129
0.541
0.533
0.635
0.725
0.525
0.828
0.348
0.247
0.626
0.115
0.202
0.58
0.144
0.337
0.85
0.45
0.504
0.66
0.611
0.419
0.723
0.181
0.591
0.725
0.585
0.863
0.444
0.587
0.807
0.914
0.552
0.223
0.304
0.015
0.819
0.004
0.446
0.524
0.872
0.628
0.167
0.334
0.11
0.033
0.103
0.557
0.112
0.549
0.389
0.325
0.576
0.011
0.173
0.661
0.562
0.723
0.417
0.418
0.291
0.295
0.44
0.546
0.149
0.035
0.291
0.59
0.437
0.253
0.163
0.153
0.952
0.239
0.67
0.12
0.589
0.35
0.614
0.789
0.97
0.986
0.814
0.558
0.347
0.774
0.523
0.144
0.568
0.571
0.887
0.422
0.074
0.777
0.326
0.91
0.407
0.801
0.968
0.979
0.596
0.699
0.426
0.741
0.076
0.497
0.54
0.439
0.531
0.408
0.491
0.51
0.15
0.689
0.515
0.923
0.776
0.412
0.352
0.888
0.835
0.128
0.315
0.278
0.068
0.359
0.071
0.221
0.998
0.524
0.195
0.007
0.024
0.814
0.855
0.403
0.561
0.656
0.011
0.596
0.787
0.311
0.051
0.558
0.873
0.243
0.801
0.479
0.616
0.413
0.295
0.567
0.152
0.148
0.129
0.481
0.038
0.102
0.17
0.561
0.937
0.755
0.621
0.589
0.216
0.497
0.827
0.383
0.21
0.954
0.521
0.366
0.27
0.155
0.845
0.675
0.288
0.329
0.699
0.95
0.949
0.628
0.319
0.806
0.196
0.034
0.096
0.099
0.335
0.926
0.821
0.393
0.657
0.309
0.836
0.283
0.601
0.153
0.403
0.271
0.532
0.437
0.655
0.401
0.931
0.163
0.613
0.324
0.592
0.379
0.778
0.544
0.558
0.478
0.623
0.527
0.423
0.729
0.076
0.228
0.465
0.271
0.406
0.589
0.012
0.186
0.465
0.713
0.075
0.903
0.379
0.558
0.289
0.611
0.385
0.476
0.147
0.686
0.424
0.45
0.997
0.506
0.266
0.673
0.456
0.226
0.756
0.415
0.051
0.18
0.267
0.102
0.803
0.457
0.817
0.702
0.559
0.544
0.369
0.403
0.372
0.78
0.279
0.303
0.01
0.62
0.3
0.265
0.414
0.327
0.16
0.624
0.464
0.785
0.209
0.207
0.593
0.502
0.689
0.885
0.511
0.732
0.008
0.349
0.391
0.781
0.728
0.484
0.691
0.037
0.521
0.038
0.254
0.157
0.318
0.053
0.138
0.751
0.492
0.331
0.76
0.848
0.45
0.169
0.142
0.571
0.771
0.583
0.684
0.026
0.43
0.603
0.989
0.021
0.259
0.394
0.357
0.883
0.032
0.758
0.91
0.13
0.128
0.082
0.402
0.402
0.644
0.36
0.545
0.914
0.296
0.172
0.661
0.923
0.399
0.928
0.159
0.42
0.767
0.77
0.921
0.77
0.301
0.71
0.384
0.722
0.247
0.435
0.663
0.199
0.414
0.035
0.169
