"x"
0.078
0.642
0.302
0.111
0.123
0.707
0.324
0.188
0.038
0.243
0.291
0.29
0.72
0.748
0.595
0.137
0.381
0.589
0.448
0.976
0.846
0.174
0.292
0.026
0.246
0.281
0.707
0.249
0.829
0.001
0.539
0.148
0.104
0.789
0.474
0.48
0.841
0.876
0.306
0.715
0.576
0.53
0.555
0.016
0.457
0.407
0.318
0.2
0.35
0.64
0.665
0.356
0.678
0.697
0.459
0.403
0.352
0.154
0.189
0.201
0.228
0.038
0.306
0.121
0.378
0.838
0.073
0.461
0.117
0.307
0.186
0.142
0.319
0.326
0.167
0.736
0
0.01
0.37
0.319
0.287
0.566
0.878
0.407
0.871
0.254
0.28
0.987
0.073
0.156
0.195
0.21
0.874
0.767
0.658
0.521
0.073
0.646
0.281
0.205
0.207
0.365
0.751
0.415
0.814
0.916
0.486
0.052
0.606
0.855
0.461
0.185
0.466
0.789
0.26
0.74
0.836
0.529
0.267
0.881
0.133
0.681
0.872
0.555
0.835
0.529
0.212
0.637
0.436
0.719
0.873
0.532
0.603
0.804
0.085
0.245
0.447
0.456
0.338
0.29
0.014
0.451
0.691
0.185
0.285
0.671
0.036
0.92
0.517
0.34
0.105
0.384
0.718
0.591
0.079
0.828
0.417
0.054
0.916
0.222
0.803
0.334
0.133
0.681
0.313
0.63
0.119
0.228
0.574
0.164
0.196
0.534
0.46
0.784
0.878
0.823
0.723
0.167
0.507
0.495
0.343
0.648
0.001
0.07
0.357
0.922
0.498
0.303
0.38
0.257
0.363
0.636
0.985
0.639
0.296
0.96
0.584
0.554
0.615
0.817
0.369
0.044
0.471
0.054
0.165
0.15
0.262
0.277
0.199
0.193
0.387
0.736
0.059
0.571
0.843
0.253
0.172
0.689
0.066
0.644
0.421
0.575
0.296
0.972
0.311
0.409
0.096
0.004
0.18
0.739
0.046
0.536
0.733
0.718
0.146
0.538
0.626
0.863
0.939
0.513
0.49
0.259
0.557
0.931
0.25
0.398
0.184
0.067
0.068
0.124
0.208
0.553
0.718
0.172
0.557
0.966
0.369
0.309
0.547
0.359
0.249
0.327
0.211
0.479
0.73
0.418
0.166
0.785
0.109
0.912
0.2
0.628
0.729
0.413
0.678
0.084
0.232
0.719
0.259
0.513
0.191
0.254
0.068
0.388
0.918
0.472
0.283
0.184
0.526
0.282
0.585
0.673
0.835
0.729
0.474
0.243
0.352
0.402
0.213
0.545
0.208
0.705
0.651
0.357
0.051
0.328
0.379
0.797
0.207
0.469
0.321
0.373
0.48
0.72
0.949
0.979
0.819
0.017
0.769
0.15
0.809
0.706
0.764
0.268
0.648
0.523
0.454
0.146
0.546
0.716
0.538
0.724
0.357
0.386
0.357
0.412
0.197
0.226
0.928
0.271
0.485
0.123
0.306
0.713
0.857
0.705
0.688
0.729
0.775
0.856
0.098
0.015
0.356
0.7
0.384
0.726
0.109
0.232
0.845
0.61
0.881
0.033
0.562
0.276
0.914
0.973
0.009
0.986
0.587
0.627
0.615
0.542
0.249
0.303
0.949
0.891
0.207
0.807
0.179
0.829
0.351
0.3
0.512
0.49
0.821
0.112
0.491
0.33
0.558
0.362
0.345
0.065
0.377
0.109
0.024
0.869
0.031
0.304
0.846
0.237
0.035
0.414
0.636
0.566
0.387
0.422
0.567
0.339
0.094
0.757
0.316
0.729
0.264
0.451
0.916
0.902
0.038
0.582
0.023
0.288
0.317
0.532
0.071
0.308
0.427
0.738
0.942
0.491
0.152
0.718
0.119
0.506
0.04
0.062
0.878
0.02
0.339
0.521
0.045
0.597
0.291
0.877
0.534
0.342
0.399
0.647
0.827
0.955
0.741
0.66
0.083
0.126
0.321
0.928
0.155
0.626
0.581
0.058
0.827
0.005
0.083
0.299
0.085
0.534
0.565
0.368
0.231
0.68
0.214
0.043
0.416
0.021
0.376
0.431
0.689
0.405
0.559
0.253
0.706
0.041
0.697
0.087
0.623
0.638
0.897
0.587
0.677
0.521
0.055
0.326
0.335
0.557
0.636
0.452
0.591
0.187
0.108
0.316
0.489
0.141
0.448
0.025
0.923
0.818
0.161
0.198
0.503
0.221
0.83
0.07
0.205
0.224
0.613
0.603
0.249
0.903
0.511
0.861
0.408
0.737
0.477
0.833
0.906
0.366
0.616
0.538
0.772
0.263
0.439
0.834
0.726
0.284
0.359
0.681
0.15
0.307
0.232
0.852
0.359
0.463
0.768
0.79
0.649
0.936
0.555
0.779
0.144
0.092
0.482
0.13
0.845
0.313
0.664
0.333
0.134
0.737
0.623
0.257
0.041
0.138
0.521
0.156
0.466
0.762
0.556
0.907
0.548
0.951
0.43
0.455
0.287
0.641
0.836
0.616
0.962
0.732
0.654
0.857
0.316
0.999
0.182
0.131
0.202
0.486
0.513
0.941
0.82
0.32
0.721
0.557
0.139
0.326
0.564
0.815
0.602
0.456
0.747
0.421
0.555
0.495
0.197
0.758
0.684
0.451
0.851
0.097
0.853
0.769
0.566
0.004
0.418
0.124
0.792
0.818
0.563
