"x"
0.302
0.082
0.183
0.102
0.928
0.499
0.972
0.424
0.344
0.768
0.115
0.939
0.455
0.681
0.174
0.413
0.711
0.31
0.865
0.741
0.328
0.182
0.097
0.069
0.115
0.776
0.25
0.986
0.466
0.549
0.939
0.199
0.345
0.71
0.472
0.849
0.711
0.316
0.347
0.06
0.063
0.036
0.502
0.153
0.766
0.529
0.401
0.685
0.526
0.099
0.738
0.211
0.212
0.047
0.248
0.957
0.286
0.758
0.948
0.839
0.486
0.745
0.32
0.534
0.611
0.675
0.021
0.142
0.632
0.105
0.293
0.915
0.608
0.466
0.682
0.152
0.42
0.856
0.011
0.102
0.73
0.643
0.289
0.228
0.426
0.367
0.595
0.468
0.423
0.869
0.289
0.267
0.769
0.243
0.057
0.031
0.785
0.448
0.776
0.543
0.479
0.22
0.758
0.352
0.124
0.462
0.016
0.588
0.596
0.003
0.544
0.36
0.884
0.169
0.728
0.44
0.325
0.588
0.412
0.137
0.017
0.372
0.094
0.606
0.429
0.23
0.006
0.595
0.658
0.099
0.305
0.688
0.227
0.029
0.292
0.163
0.353
0.261
0.533
0.143
0.297
0.524
0.704
0.745
0.973
0.993
0.575
0.322
0.49
0.8
0.977
0.467
0.317
0.827
0.033
0.076
0.643
0.94
0.509
0.248
0.156
0.145
0.304
0.033
0.359
0.768
0.821
0.636
0.082
0.696
0.374
0.475
0.686
0.071
0.836
0.055
0.144
0.076
0.839
0.163
0.138
0.132
0.259
0.13
0.027
0.522
0.172
0.417
0.199
0.432
0.621
0.512
0.626
0.513
0.673
0.226
0.46
0.013
0.926
0.026
0.665
0.101
0.654
0.992
0.081
0.698
0.861
0.966
0.881
0.55
0.386
0.041
0.667
0.267
0.732
0.226
0.7
0.35
0.103
0.55
0.602
0.772
0.023
0.386
0.569
0.284
0.636
0.045
0.875
0.158
0.394
0.474
0.725
0.326
0.548
0.01
0.37
0.426
0.039
0.366
0.338
0.242
0.05
0.999
0.022
0.055
0.138
0.667
0.062
0.27
0.06
0.206
0.109
0.659
0.045
0.315
0.211
0.082
0.631
0.468
0.241
0.58
0.022
0.657
0.464
0.014
0.042
0.654
0.374
0.422
0.16
0.101
0.394
0.781
0.543
0.579
0.699
0.091
0.121
0.385
0.653
0.94
0.763
0.268
0.127
0.718
0.468
0.73
0.648
0.937
0.869
0.644
0.71
0.148
0.627
0.34
0.285
0.6
0.372
0.388
0.399
0.51
0.146
0.564
0.353
0.476
0.908
0.852
0.178
0.061
0.677
0.725
0.038
0.531
0.818
0.743
0.016
0.595
0.525
0.07
0.372
0.233
0.289
0.077
0.85
0.694
0.773
0.133
0.479
0.144
0.027
0.202
0.669
0.818
0.326
0.507
0.037
0.369
0.574
0.014
0.318
0.239
0.683
0.125
0.279
0.24
0.358
0.726
0.319
0.211
0.031
0.472
0.183
0.198
0.36
0.725
0.714
0.566
0.241
0.5
0.594
0.352
0.542
0.068
0.529
0.152
0.411
0.005
0.642
0.847
0.365
0.739
0.485
0.063
0.007
0.879
0.355
0.418
0.42
0.525
0.719
0.781
0.879
0.793
0.679
0.156
0.629
0.276
0.47
0.268
0.075
0.986
0.41
0.199
0.859
0.957
0.686
0.581
0.832
0.157
0.238
0.195
0.087
0.038
0.525
0.524
0.31
0.513
0.061
0.071
0.536
0.583
0.91
0.729
0.081
0.139
0.272
0.001
0.17
0.074
0.208
0.395
0.244
0.496
0.463
0.481
0.667
0.097
0.644
0.034
0.423
0.539
0.884
0.48
0.573
0.57
0.781
0.991
0.539
0.13
0.594
0.765
0.008
0.553
0.695
0.348
0.223
0.107
0.475
0.426
0.667
0.168
0.764
0.053
0.025
0.04
0.238
0.423
0.622
0.313
0.64
0.543
0.237
0.363
0.173
0.363
0.335
0.39
0.708
0.144
0.756
0.401
0.087
0.258
0.572
0.541
0.888
0.676
0.386
0.865
0.651
0.078
0.084
0.686
0.592
0.26
0.435
0.653
0.222
0.807
0.872
0.85
0.185
0.811
0.684
0.237
0.413
0.164
0.453
0.824
0.389
0.739
0.465
0.204
0.594
0.285
0.735
0.34
0.982
0.332
0.224
0.422
0.372
0.605
0.262
0.079
0.355
0.363
0.566
0.668
0.166
0.334
0.494
0.332
0.846
0.724
0.84
0.236
0.036
0.97
0.355
0.895
0.261
0.562
0.631
0.119
0.356
0.295
0.55
0.38
0.856
0.934
0.295
0.001
0.771
0.698
0.092
0.245
0.115
0.506
0.865
0.537
0.807
0.038
0.576
0.007
0.067
0.846
0.62
0.059
0.508
0.295
0.371
0.593
0.303
0.796
0.444
0.887
0.895
0.591
0.31
0.155
0.54
0.761
0.19
0.417
0.68
0.762
